mgra,taz,msa
1924,3307,0
1925,2612,0
1926,2483,1
1927,2713,0
1928,549,1
1929,625,0
1930,2346,0
1931,2326,0
1932,871,0
1933,2389,0
1934,3804,0
1935,3606,1
1936,1667,0
1937,963,0
1938,1572,0
1939,1842,0
1940,866,1
1941,4218,3
1942,522,1
1943,3799,3
1944,2465,0
1945,2206,0
1946,3389,0
1947,1527,0
1948,2612,0
1949,1431,0
1950,4657,3
1951,2207,0
1952,2682,2
1953,1863,0
1954,2897,0
1955,2329,0
1956,852,0
1957,1179,0
1958,4698,3
1959,888,1
1960,2689,0
1961,4047,5
1962,619,0
1963,2295,0
1964,3549,2
1965,1986,0
1966,33,4
1967,1757,0
1968,3268,2
1969,2313,0
1970,2535,0
1971,4706,3
1972,1574,0
1973,1632,1
1974,1821,0
1975,1690,0
1976,2041,0
1977,3313,0
1978,39,4
1979,895,0
1980,963,0
1981,2144,0
1982,2351,0
1983,80,4
1984,2277,0
1985,2126,0
1986,889,1
1987,529,1
1988,729,1
1989,1470,0
1990,3058,0
1991,1849,0
1992,1969,0
1993,4510,3
1994,4576,3
1995,1023,1
1996,4019,3
1997,1837,0
1998,1702,0
1999,959,0
2000,1403,0
2001,728,0
2002,1624,1
2003,2439,1
2004,1068,0
2005,1431,0
2006,1850,0
2007,2908,2
2008,2010,0
2009,4260,2
2010,2630,0
2011,3886,3
2012,2513,0
2013,4224,3
2014,2601,0
2015,3592,0
2016,27,4
2017,4685,3
2018,3796,3
2019,774,1
2020,975,0
2021,2235,1
2022,983,1
2023,3355,0
2024,2215,0
2025,28,4
2026,38,4
2027,2841,0
2028,3414,2
2029,3243,0
2030,2286,0
2031,2202,0
2032,3707,3
2033,2979,0
2034,3916,1
2035,3437,2
2036,2630,0
2037,1853,0
2038,912,1
2039,1831,0
2040,4376,3
2041,4173,2
2042,1526,0
2043,43,4
2044,1455,1
2045,529,1
2046,2290,1
2047,633,0
2048,371,4
2049,1987,0
2050,878,1
2051,608,1
2052,661,1
2053,2607,0
2054,2251,0
2055,3210,2
2056,4673,3
2057,2557,0
2058,3610,0
2059,1713,0
2060,646,0
2061,4311,3
2062,3481,2
2063,4070,2
2064,1869,0
2065,4163,3
2066,1923,0
2067,717,0
2068,2686,0
2069,2414,0
2070,2544,1
2071,3237,1
2072,843,1
2073,2350,0
2074,4265,3
2075,469,1
2076,911,0
2077,1527,0
2078,1781,0
2079,2416,0
2080,2287,0
2081,780,0
2082,3969,3
2083,2391,0
2084,1932,0
2085,1811,0
2086,3474,0
2087,4277,3
2088,2882,0
2089,3602,0
2090,3958,1
2091,2345,0
2092,1536,0
2093,1028,1
2094,422,4
2095,866,1
2096,533,1
2097,3639,1
2098,2616,0
2099,2120,0
2100,825,1
2101,2295,0
2102,3058,0
2103,2788,1
2104,1912,0
2105,2559,0
2106,2511,0
2107,2759,0
2108,3619,0
2109,748,0
2110,614,1
2111,1578,0
2112,920,0
2113,4112,3
2114,3444,1
2115,982,0
2116,2069,0
2117,1878,0
2118,4080,3
2119,1985,0
2120,1578,0
2121,1572,0
2122,3998,3
2123,4727,3
2124,2694,0
2125,3911,1
2126,2642,0
2127,2763,2
2128,2410,0
2129,2311,0
2130,963,0
2131,877,0
2132,4086,3
2133,2286,0
2134,1778,0
2135,420,1
2136,4620,3
2137,3247,0
2138,2535,0
2139,1179,0
2140,641,0
2141,685,0
2142,2926,1
2143,36,4
2144,825,1
2145,2841,0
2146,2210,0
2147,2655,0
2148,2169,0
2149,29,4
2150,3927,3
2151,1781,0
2152,920,0
2153,3685,1
2154,1728,0
2155,1757,0
2156,4183,3
2157,2339,0
2158,1550,0
2159,2979,0
2160,2535,0
2161,388,4
2162,388,4
2163,311,4
2164,4070,2
2165,4070,2
2166,889,1
2167,1486,0
2168,3652,3
2169,3754,3
2170,1323,1
2171,1746,0
2172,3767,1
2173,1527,0
2174,1415,1
2175,2511,0
2176,2572,0
2177,1574,0
2178,2250,0
2179,3520,0
2180,4199,3
2181,4698,3
2182,3920,1
2183,812,1
2184,1925,0
2185,1411,1
2186,518,1
2187,1506,0
2188,3400,2
2189,1820,0
2190,3891,3
2191,2280,0
2192,3460,1
2193,2603,0
2194,2875,0
2195,758,0
2196,1413,1
2197,1076,0
2198,3575,3
2199,3651,3
2200,2472,0
2201,4211,3
2202,4314,3
2203,1468,1
2204,641,0
2205,800,0
2206,2359,0
2207,2395,0
2208,812,1
2209,2731,0
2210,3314,0
2211,2313,0
2212,2394,0
2213,661,1
2214,622,1
2215,3425,0
2216,2590,0
2217,1633,0
2218,1925,0
2219,271,4
2220,1312,1
2221,4093,2
2222,4372,2
2223,371,4
2224,367,4
2225,1626,0
2226,4673,3
2227,2581,2
2228,3534,1
2229,2350,0
2230,1180,1
2231,356,1
2232,3481,2
2233,2375,1
2234,102,4
2235,3983,3
2236,2724,0
2237,2472,0
2238,1858,0
2239,582,1
2240,692,1
2241,1912,0
2242,549,1
2243,4694,3
2244,4670,3
2245,4170,3
2246,1863,0
2247,1453,0
2248,1018,0
2249,3752,3
2250,1899,0
2251,2034,0
2252,1854,0
2253,2038,0
2254,2529,0
2255,948,1
2256,747,0
2257,1455,1
2258,2572,0
2259,3886,3
2260,3899,3
2261,1453,0
2262,1623,1
2263,676,0
2264,2416,0
2265,825,1
2266,2256,0
2267,3462,0
2268,3062,0
2269,4098,3
2270,3359,1
2271,961,0
2272,903,0
2273,4501,3
2274,747,0
2275,1729,0
2276,3272,0
2277,2608,0
2278,1956,1
2279,1863,0
2280,2040,0
2281,48,4
2282,879,0
2283,1506,0
2284,2776,0
2285,1404,1
2286,422,4
2287,685,0
2288,1618,0
2289,1620,0
2290,3846,2
2291,3434,0
2292,2282,0
2293,2284,0
2294,1637,0
2295,4190,3
2296,4324,2
2297,3001,2
2298,2105,0
2299,343,1
2300,2389,0
2301,269,4
2302,482,1
2303,3091,2
2304,2206,0
2305,3774,0
2306,55,4
2307,1136,0
2308,2640,0
2309,1781,0
2310,4409,3
2311,4156,3
2312,754,0
2313,3903,3
2314,3916,1
2315,4311,3
2316,851,0
2317,631,1
2318,3799,3
2319,1633,0
2320,2139,1
2321,1834,0
2322,3324,0
2323,4065,3
2324,1813,0
2325,1382,1
2326,3587,1
2327,1508,0
2328,725,0
2329,742,1
2330,4262,3
2331,747,0
2332,2006,0
2333,18,4
2334,4565,3
2335,4026,3
2336,474,1
2337,388,4
2338,2348,0
2339,2305,0
2340,1620,0
2341,2408,2
2342,608,1
2343,692,1
2344,677,1
2345,3757,3
2346,1817,0
2347,1689,0
2348,3272,0
2349,2151,0
2350,3461,0
2351,4682,3
2352,3434,0
2353,2821,0
2354,4075,3
2355,4697,3
2356,1837,0
2357,1658,0
2358,959,0
2359,240,4
2360,2776,0
2361,2374,1
2362,2154,0
2363,1667,0
2364,1667,0
2365,4315,3
2366,3715,1
2367,2718,0
2368,27,4
2369,557,0
2370,576,1
2371,4211,3
2372,1513,1
2373,1448,0
2374,818,0
2375,588,0
2376,2430,0
2377,2348,0
2378,2408,2
2379,2763,2
2380,2988,2
2381,3569,3
2382,3663,3
2383,2286,0
2384,2375,1
2385,2359,0
2386,4343,3
2387,3920,1
2388,1517,0
2389,2078,0
2390,1781,0
2391,2037,0
2392,2233,1
2393,3352,1
2394,48,4
2395,48,4
2396,2144,0
2397,2346,0
2398,1486,0
2399,1290,1
2400,565,1
2401,2841,0
2402,1571,0
2403,3057,2
2404,2875,0
2405,2505,0
2406,1817,0
2407,3297,2
2408,2511,0
2409,820,1
2410,2554,0
2411,711,0
2412,728,0
2413,2737,0
2414,737,0
2415,371,4
2416,2813,2
2417,4285,3
2418,2554,0
2419,4260,2
2420,146,4
2421,857,1
2422,2689,0
2423,730,0
2424,43,4
2425,2725,2
2426,3920,1
2427,3676,3
2428,2674,1
2429,4314,3
2430,959,0
2431,1618,0
2432,1837,0
2433,2353,0
2434,3029,0
2435,3076,2
2436,3570,0
2437,2765,0
2438,2768,0
2439,3655,3
2440,2704,0
2441,3736,1
2442,4275,3
2443,1508,0
2444,4013,2
2445,2610,2
2446,3435,1
2447,2075,0
2448,3867,1
2449,625,0
2450,2757,0
2451,935,1
2452,961,0
2453,367,4
2454,895,0
2455,3626,2
2456,3901,0
2457,2095,0
2458,843,1
2459,375,1
2460,556,1
2461,3069,2
2462,941,1
2463,1594,0
2464,4370,2
2465,38,4
2466,4653,3
2467,4166,3
2468,3481,2
2469,2953,2
2470,2872,0
2471,2689,0
2472,2565,0
2473,4736,3
2474,4697,3
2475,1644,0
2476,1447,1
2477,1808,0
2478,4292,3
2479,2888,2
2480,2774,2
2481,1442,1
2482,2541,0
2483,4313,3
2484,1797,0
2485,2704,0
2486,2205,0
2487,936,0
2488,3911,1
2489,3193,2
2490,2309,0
2491,1446,1
2492,725,0
2493,615,0
2494,1074,0
2495,1136,0
2496,1834,0
2497,3708,3
2498,2260,0
2499,1382,1
2500,4670,3
2501,2903,0
2502,2562,0
2503,613,0
2504,4067,3
2505,4651,3
2506,2589,0
2507,2574,0
2508,2574,0
2509,747,0
2510,2007,0
2511,4496,3
2512,3783,3
2513,2112,0
2514,3849,1
2515,2367,0
2516,1751,0
2517,3579,2
2518,525,1
2519,3055,2
2520,2590,0
2521,2570,0
2522,4070,2
2523,3576,2
2524,1600,1
2525,1857,0
2526,1572,0
2527,3474,0
2528,2375,1
2529,941,1
2530,3420,1
2531,29,4
2532,2724,0
2533,3705,0
2534,240,4
2535,1009,1
2536,4563,3
2537,2259,0
2538,2056,0
2539,1395,1
2540,271,4
2541,4685,3
2542,2689,0
2543,758,0
2544,4646,3
2545,793,0
2546,4243,3
2547,1926,0
2548,765,1
2549,35,4
2550,2065,0
2551,1486,0
2552,2395,0
2553,2345,0
2554,2177,0
2555,911,0
2556,652,0
2557,2538,0
2558,823,1
2559,280,4
2560,2641,0
2561,3350,0
2562,2535,0
2563,2367,0
2564,2652,0
2565,2169,0
2566,32,4
2567,4322,2
2568,625,0
2569,1743,0
2570,720,0
2571,2214,0
2572,1310,1
2573,1361,1
2574,46,4
2575,340,4
2576,2569,2
2577,963,0
2578,1446,1
2579,614,1
2580,4161,1
2581,388,4
2582,1528,0
2583,2284,0
2584,444,1
2585,4206,3
2586,4141,3
2587,1551,0
2588,1571,0
2589,1361,1
2590,3139,0
2591,2599,0
2592,4106,3
2593,1312,1
2594,2332,1
2595,638,0
2596,829,0
2597,2589,0
2598,1571,0
2599,1505,0
2600,3230,0
2601,717,0
2602,2312,0
2603,829,0
2604,2500,0
2605,3983,3
2606,3880,3
2607,1932,0
2608,1618,0
2609,588,0
2610,1551,0
2611,1757,0
2612,1835,0
2613,4079,3
2614,1136,0
2615,687,0
2616,4099,3
2617,33,4
2618,866,1
2619,755,1
2620,1539,0
2621,4386,5
2622,3113,2
2623,2581,2
2624,1828,0
2625,2880,0
2626,2288,0
2627,1620,0
2628,851,0
2629,1486,0
2630,807,0
2631,565,1
2632,1445,1
2633,1821,0
2634,63,4
2635,2206,0
2636,729,1
2637,3481,2
2638,2655,0
2639,908,1
2640,3413,0
2641,2145,0
2642,4001,3
2643,4269,3
2644,4214,3
2645,777,0
2646,3421,1
2647,893,0
2648,1282,1
2649,1080,0
2650,3482,0
2651,1973,0
2652,928,0
2653,2239,1
2654,3188,1
2655,1131,1
2656,2750,0
2657,2108,0
2658,2130,0
2659,435,1
2660,439,1
2661,1076,0
2662,2430,0
2663,2309,0
2664,3349,0
2665,2389,0
2666,4404,3
2667,4160,3
2668,2263,0
2669,990,1
2670,2590,0
2671,3954,1
2672,3861,0
2673,2676,0
2674,717,0
2675,765,1
2676,1240,1
2677,1919,0
2678,4228,3
2679,1960,1
2680,1024,0
2681,588,0
2682,388,4
2683,3888,3
2684,310,4
2685,3072,0
2686,3474,0
2687,1221,0
2688,2386,0
2689,549,1
2690,3482,0
2691,4070,2
2692,2474,2
2693,2979,0
2694,1964,0
2695,3602,0
2696,2557,0
2697,1620,0
2698,3365,0
2699,1699,1
2700,983,1
2701,1676,0
2702,2144,0
2703,2784,0
2704,2649,0
2705,1773,0
2706,2976,1
2707,4565,3
2708,2608,0
2709,2562,0
2710,3153,0
2711,1667,0
2712,873,0
2713,2529,0
2714,687,0
2715,2416,0
2716,1005,0
2717,261,4
2718,2339,0
2719,3058,0
2720,2313,0
2721,2765,0
2722,2535,0
2723,33,4
2724,388,4
2725,3421,1
2726,2203,0
2727,1656,0
2728,1672,0
2729,1781,0
2730,1355,1
2731,2374,1
2732,2253,0
2733,4697,3
2734,959,0
2735,2530,1
2736,261,4
2737,388,4
2738,311,4
2739,948,1
2740,3058,0
2741,3963,3
2742,4698,3
2743,4565,3
2744,1527,0
2745,378,1
2746,1574,0
2747,1446,1
2748,4260,2
2749,2265,0
2750,2612,0
2751,2616,0
2752,1618,0
2753,895,0
2754,4086,3
2755,3348,0
2756,2114,0
2757,1703,0
2758,1092,1
2759,2395,0
2760,2777,0
2761,2150,0
2762,474,1
2763,4292,3
2764,392,1
2765,1499,0
2766,2247,0
2767,2260,0
2768,2004,0
2769,800,0
2770,3651,3
2771,2724,0
2772,2765,0
2773,2313,0
2774,2287,0
2775,2602,0
2776,755,1
2777,622,1
2778,471,1
2779,1448,0
2780,3498,2
2781,1804,0
2782,606,1
2783,4287,3
2784,1978,0
2785,2562,0
2786,2505,0
2787,1900,0
2788,1661,0
2789,4211,3
2790,2300,2
2791,44,4
2792,39,4
2793,774,1
2794,1912,0
2795,557,0
2796,1571,0
2797,1527,0
2798,1250,0
2799,2287,0
2800,1883,0
2801,2095,0
2802,3492,1
2803,474,1
2804,1486,0
2805,2610,2
2806,935,1
2807,840,1
2808,1486,0
2809,3519,2
2810,2923,0
2811,2602,0
2812,2997,1
2813,802,0
2814,4686,3
2815,1697,0
2816,959,0
2817,4698,3
2818,4039,3
2819,2450,0
2820,2313,0
2821,3498,2
2822,1944,0
2823,3365,0
2824,3835,3
2825,3228,1
2826,4071,2
2827,2741,0
2828,559,1
2829,2452,0
2830,4576,3
2831,4510,3
2832,1932,0
2833,2151,0
2834,1712,0
2835,1757,0
2836,1983,0
2837,768,0
2838,1723,0
2839,2479,0
2840,2422,0
2841,1684,0
2842,2453,0
2843,2694,0
2844,2408,2
2845,3029,0
2846,3294,2
2847,2852,2
2848,2292,0
2849,565,1
2850,883,1
2851,717,0
2852,3954,1
2853,588,0
2854,2207,0
2855,1709,1
2856,625,0
2857,1689,0
2858,371,4
2859,2275,1
2860,1868,0
2861,549,1
2862,926,1
2863,1517,0
2864,2106,0
2865,3722,1
2866,367,4
2867,661,1
2868,3638,3
2869,4727,3
2870,1867,0
2871,261,4
2872,40,4
2873,2559,0
2874,2201,0
2875,4700,3
2876,4243,3
2877,3714,3
2878,672,0
2879,4719,3
2880,4698,3
2881,1862,0
2882,4194,3
2883,1981,0
2884,2312,0
2885,2286,0
2886,3931,3
2887,1947,0
2888,1677,0
2889,1862,0
2890,4433,3
2891,1319,1
2892,1907,1
2893,2453,0
2894,1453,0
2895,2408,2
2896,1737,0
2897,3065,2
2898,3132,0
2899,928,0
2900,3247,0
2901,3487,0
2902,747,0
2903,1980,0
2904,664,1
2905,711,0
2906,1248,0
2907,3611,0
2908,3883,3
2909,3272,0
2910,4702,3
2911,3665,3
2912,2652,0
2913,3736,1
2914,4425,3
2915,4592,3
2916,2339,0
2917,2339,0
2918,1806,0
2919,793,0
2920,1578,0
2921,79,4
2922,52,4
2923,356,1
2924,2575,2
2925,1550,0
2926,388,4
2927,1578,0
2928,657,0
2929,1839,0
2930,2095,0
2931,2095,0
2932,1487,0
2933,2642,0
2934,3587,1
2935,4067,3
2936,3297,2
2937,4052,3
2938,2953,2
2939,2206,0
2940,3783,3
2941,80,4
2942,1676,0
2943,3901,0
2944,1703,0
2945,1528,0
2946,1061,1
2947,2456,1
2948,2215,0
2949,2903,0
2950,2703,1
2951,783,0
2952,2642,0
2953,2763,2
2954,2769,2
2955,1458,0
2956,4222,3
2957,4027,3
2958,3958,1
2959,407,1
2960,4505,3
2961,1600,1
2962,2616,0
2963,2292,0
2964,1808,0
2965,29,4
2966,4697,3
2967,2169,0
2968,622,1
2969,278,4
2970,729,1
2971,1208,1
2972,3867,1
2973,2713,0
2974,3901,0
2975,371,4
2976,2130,0
2977,2252,0
2978,3681,3
2979,35,4
2980,3883,3
2981,4224,3
2982,377,1
2983,281,4
2984,1620,0
2985,1528,0
2986,2115,0
2987,4070,2
2988,549,1
2989,2807,0
2990,3391,1
2991,4309,3
2992,1921,0
2993,3481,2
2994,1858,0
2995,2867,2
2996,4685,3
2997,1470,0
2998,2713,0
2999,1527,0
3000,2098,0
3001,639,0
3002,991,0
3003,2810,0
3004,842,0
3005,3006,0
3006,3101,0
3007,3871,3
3008,367,4
3009,586,1
3010,1221,0
3011,2280,0
3012,14,4
3013,2637,0
3014,1076,0
3015,2821,0
3016,3790,3
3017,651,1
3018,4370,2
3019,2676,0
3020,4180,3
3021,2610,2
3022,2726,0
3023,623,1
3024,44,4
3025,2252,0
3026,4380,3
3027,3440,2
3028,2110,0
3029,2042,0
3030,1620,0
3031,1517,0
3032,1823,0
3033,2391,0
3034,3057,2
3035,711,0
3036,2842,1
3037,2325,1
3038,2929,2
3039,1940,0
3040,2081,0
3041,1831,0
3042,54,4
3043,2776,0
3044,3002,0
3045,3603,3
3046,3903,3
3047,2718,0
3048,3416,0
3049,2405,1
3050,2206,0
3051,1838,0
3052,3247,0
3053,4286,3
3054,4314,3
3055,1687,0
3056,4686,3
3057,1834,0
3058,4340,3
3059,1772,0
3060,3101,0
3061,2287,0
3062,264,4
3063,40,4
3064,3313,0
3065,4253,2
3066,3374,0
3067,2345,0
3068,4471,2
3069,3440,2
3070,2581,2
3071,2581,2
3072,1856,0
3073,2602,0
3074,2130,0
3075,3432,0
3076,2590,0
3077,959,0
3078,2018,0
3079,1361,1
3080,2074,0
3081,1550,0
3082,747,0
3083,1528,0
3084,2430,0
3085,70,4
3086,4141,3
3087,1550,0
3088,2215,0
3089,651,1
3090,983,1
3091,3616,3
3092,2589,0
3093,4175,2
3094,3697,1
3095,4394,3
3096,1607,0
3097,2250,0
3098,2145,0
3099,2145,0
3100,2614,0
3101,2602,0
3102,4576,3
3103,3915,1
3104,614,1
3105,1506,0
3106,920,0
3107,553,0
3108,1505,0
3109,1505,0
3110,4195,3
3111,1403,0
3112,1817,0
3113,3434,0
3114,3272,0
3115,1816,0
3116,1027,0
3117,558,1
3118,4305,2
3119,1415,1
3120,3226,0
3121,4236,2
3122,27,4
3123,3930,3
3124,4075,3
3125,4653,3
3126,2379,1
3127,900,1
3128,1125,1
3129,4329,2
3130,2416,0
3131,2538,0
3132,36,4
3133,3365,0
3134,1600,1
3135,2963,1
3136,1586,0
3137,4324,2
3138,1325,1
3139,1092,1
3140,3867,1
3141,4425,3
3142,3764,0
3143,3989,3
3144,1834,0
3145,52,4
3146,3090,1
3147,1499,0
3148,707,0
3149,526,1
3150,1748,0
3151,4314,3
3152,4260,2
3153,63,4
3154,2638,2
3155,3727,3
3156,1571,0
3157,2607,0
3158,2602,0
3159,1312,1
3160,1586,0
3161,1455,1
3162,4700,3
3163,1574,0
3164,3202,1
3165,4080,3
3166,3778,3
3167,2412,0
3168,1854,0
3169,1862,0
3170,3482,0
3171,1103,1
3172,2230,1
3173,3043,2
3174,3164,2
3175,1453,0
3176,2604,2
3177,1732,0
3178,747,0
3179,1925,0
3180,4170,3
3181,728,0
3182,2280,0
3183,3651,3
3184,1373,1
3185,2538,0
3186,482,1
3187,3365,0
3188,4700,3
3189,4704,3
3190,2565,0
3191,3399,0
3192,3652,3
3193,4272,3
3194,1451,0
3195,3410,0
3196,2616,0
3197,1674,0
3198,2013,0
3199,2213,0
3200,2204,0
3201,1571,0
3202,1237,1
3203,2204,0
3204,2300,2
3205,2569,2
3206,2890,0
3207,388,4
3208,3404,0
3209,4335,3
3210,1659,1
3211,643,0
3212,677,1
3213,3575,3
3214,2559,0
3215,2897,0
3216,3575,3
3217,2285,0
3218,88,4
3219,1198,1
3220,1527,0
3221,3987,2
3222,643,0
3223,3893,1
3224,685,0
3225,2055,0
3226,2313,0
3227,1080,0
3228,2256,0
3229,1322,1
3230,2480,0
3231,795,0
3232,4311,3
3233,1582,0
3234,2263,0
3235,554,1
3236,1179,0
3237,752,0
3238,2416,0
3239,599,0
3240,24,4
3241,3297,2
3242,3272,0
3243,1812,0
3244,44,4
3245,2497,0
3246,1076,0
3247,1817,0
3248,3855,1
3249,4651,3
3250,2659,0
3251,579,0
3252,3810,1
3253,2505,0
3254,1835,0
3255,1310,1
3256,3067,0
3257,4211,3
3258,2288,0
3259,2089,1
3260,707,0
3261,4283,2
3262,2697,2
3263,2284,0
3264,1374,1
3265,3359,1
3266,4049,3
3267,4254,3
3268,3549,2
3269,2282,0
3270,2095,0
3271,729,1
3272,746,1
3273,4702,3
3274,1623,1
3275,2282,0
3276,808,1
3277,1282,1
3278,4369,3
3279,2929,2
3280,1565,1
3281,3652,3
3282,1979,0
3283,3219,2
3284,2599,0
3285,893,0
3286,4224,3
3287,2231,1
3288,1382,1
3289,2700,0
3290,46,4
3291,2348,0
3292,3210,2
3293,1882,0
3294,1136,0
3295,2295,0
3296,871,0
3297,755,1
3298,4420,2
3299,2411,2
3300,4704,3
3301,4700,3
3302,3727,3
3303,2019,0
3304,2144,0
3305,2652,0
3306,25,4
3307,1689,0
3308,2538,0
3309,2207,0
3310,3006,0
3311,1154,0
3312,1727,0
3313,1551,0
3314,2630,0
3315,2143,1
3316,340,4
3317,774,1
3318,1578,0
3319,2129,0
3320,808,1
3321,4273,3
3322,4254,3
3323,3804,0
3324,2616,0
3325,2699,0
3326,1893,0
3327,651,1
3328,2590,0
3329,612,0
3330,24,4
3331,1761,0
3332,4086,3
3333,3347,2
3334,2903,0
3335,311,4
3336,3382,0
3337,843,1
3338,395,1
3339,842,0
3340,925,0
3341,1679,0
3342,1658,0
3343,1527,0
3344,936,0
3345,3799,3
3346,1425,1
3347,2388,1
3348,4171,3
3349,3944,3
3350,1894,0
3351,2308,0
3352,746,1
3353,54,4
3354,2574,0
3355,2304,1
3356,22,4
3357,961,0
3358,1506,0
3359,1742,0
3360,2345,0
3361,253,4
3362,2500,0
3363,3272,0
3364,2287,0
3365,2375,1
3366,50,4
3367,825,1
3368,677,1
3369,720,0
3370,2590,0
3371,1691,0
3372,2607,0
3373,2260,0
3374,316,4
3375,935,1
3376,2259,0
3377,4019,3
3378,4174,2
3379,2415,0
3380,549,1
3381,1572,0
3382,4218,3
3383,2600,0
3384,1221,0
3385,2346,0
3386,1620,0
3387,1506,0
3388,2039,0
3389,3190,0
3390,2309,0
3391,4021,3
3392,4098,3
3393,4138,3
3394,2505,0
3395,2126,0
3396,2126,0
3397,3992,2
3398,2766,0
3399,4695,3
3400,4653,3
3401,2386,0
3402,27,4
3403,783,0
3404,1527,0
3405,2963,1
3406,1925,0
3407,793,0
3408,1578,0
3409,1924,0
3410,1927,0
3411,3414,2
3412,4260,2
3413,3144,0
3414,4329,2
3415,35,4
3416,2807,0
3417,3461,0
3418,2346,0
3419,2110,0
3420,4266,3
3421,3084,0
3422,2229,1
3423,570,1
3424,1714,0
3425,2874,1
3426,1707,0
3427,1730,0
3428,2412,0
3429,705,0
3430,33,4
3431,3350,0
3432,3029,0
3433,3142,0
3434,2766,0
3435,1594,0
3436,4425,3
3437,3310,0
3438,4385,3
3439,2630,0
3440,843,1
3441,2535,0
3442,2355,0
3443,768,0
3444,650,0
3445,1312,1
3446,2292,0
3447,2118,1
3448,1332,1
3449,2638,2
3450,2013,0
3451,22,4
3452,1782,1
3453,3199,2
3454,603,1
3455,1686,0
3456,435,1
3457,410,1
3458,384,1
3459,3839,3
3460,2511,0
3461,2903,0
3462,2129,0
3463,2908,2
3464,4700,3
3465,3542,2
3466,2562,0
3467,2553,1
3468,1636,0
3469,1608,0
3470,1854,0
3471,557,0
3472,1206,1
3473,4222,3
3474,1403,0
3475,1864,1
3476,2311,0
3477,2528,0
3478,1779,0
3479,3890,3
3480,2472,0
3481,46,4
3482,43,4
3483,27,4
3484,3164,2
3485,3986,3
3486,941,1
3487,3247,0
3488,1799,0
3489,1221,0
3490,4657,3
3491,1790,1
3492,603,1
3493,2694,0
3494,2762,0
3495,2765,0
3496,3208,0
3497,3192,2
3498,1018,0
3499,4385,3
3500,747,0
3501,3757,3
3502,1632,1
3503,2206,0
3504,1688,0
3505,1383,1
3506,3291,1
3507,3572,3
3508,4315,3
3509,45,4
3510,2612,0
3511,2703,1
3512,603,1
3513,1079,1
3514,1755,0
3515,4218,3
3516,2284,0
3517,2415,0
3518,1583,1
3519,4258,3
3520,677,1
3521,4018,3
3522,3347,2
3523,1816,0
3524,2577,0
3525,2665,0
3526,2976,1
3527,3512,1
3528,1797,0
3529,2810,0
3530,842,0
3531,1902,0
3532,812,1
3533,926,1
3534,2233,1
3535,2574,0
3536,783,0
3537,220,4
3538,43,4
3539,1551,0
3540,1510,1
3541,2422,0
3542,3751,3
3543,4211,3
3544,818,0
3545,4355,3
3546,570,1
3547,2757,0
3548,747,0
3549,1136,0
3550,752,0
3551,2348,0
3552,2129,0
3553,2689,0
3554,3246,0
3555,2958,2
3556,2450,0
3557,2774,2
3558,2260,0
3559,1518,0
3560,3520,0
3561,3520,0
3562,3366,0
3563,3867,1
3564,2658,0
3565,2329,0
3566,2346,0
3567,2252,0
3568,3465,3
3569,3537,0
3570,3886,3
3571,80,4
3572,737,0
3573,2352,0
3574,651,1
3575,1526,0
3576,1629,0
3577,2331,1
3578,4166,3
3579,33,4
3580,3954,1
3581,3602,0
3582,2476,0
3583,1946,0
3584,546,1
3585,4573,3
3586,2144,0
3587,3272,0
3588,1355,1
3589,4273,3
3590,2052,0
3591,584,0
3592,725,0
3593,2695,1
3594,748,0
3595,80,4
3596,1551,0
3597,1492,0
3598,4685,3
3599,2640,0
3600,3567,2
3601,1804,0
3602,1862,0
3603,1689,0
3604,2557,0
3605,1168,0
3606,3893,1
3607,2476,0
3608,2530,1
3609,4211,3
3610,1711,0
3611,651,1
3612,1540,1
3613,3511,2
3614,3082,2
3615,2450,0
3616,3646,1
3617,3366,0
3618,3366,0
