year,mgra_13,mgra_15,MoHub_carshare_flag,univ_flag,MLB_flag
2035,7616,2760,1,0,0
2035,7617,6177,1,0,0
2035,7618,3657,1,0,0
2035,7619,3656,1,0,0
2035,7620,1763,1,0,0
2035,7621,1021,1,0,0
2035,7622,2088,1,0,0
2035,7623,3416,1,0,0
2035,7624,5923,1,0,0
2035,7625,2989,1,0,0
2035,7626,10819,1,0,0
2035,7627,4212,1,0,0
2035,7628,1396,1,0,0
2035,7629,3678,1,0,0
2035,7630,5047,1,0,0
2035,7631,5475,1,0,0
2035,7632,6424,1,0,0
2035,7633,10807,1,0,0
2035,7634,2440,1,0,0
2035,7635,2485,1,0,0
2035,7636,4213,1,0,0
2035,7637,7444,1,0,0
2035,7638,6894,1,0,0
2035,7639,7444,1,0,0
2035,7640,7452,1,0,0
2035,7641,10801,1,0,0
2035,7642,10802,1,0,0
2035,7643,10803,1,0,0
2035,7644,8483,1,0,0
2035,7645,1762,1,0,0
2035,7646,6718,1,0,0
2035,7647,10805,1,0,0
2035,7648,10809,1,0,0
2035,7649,10808,1,0,0
2035,7650,6677,1,0,0
2035,7651,6752,1,0,0
2035,7652,1659,1,0,0
2035,7653,1637,1,0,0
2035,7654,2933,1,0,0
2035,7655,2912,1,0,0
2035,7656,4084,1,0,0
2035,7657,2564,1,0,0
2035,7658,546,1,0,0
2035,7659,1146,1,0,0
2035,7660,1420,1,0,0
2035,7661,1854,1,0,0
2035,7662,3073,1,0,0
2035,7663,834,1,0,0
2035,7664,834,1,0,0
2035,7665,923,1,0,0
2035,7666,3019,1,0,0
2035,7667,946,1,0,0
2035,7668,634,1,0,0
2035,7669,634,1,0,0
2035,7670,2036,1,0,0
2035,7671,2673,1,0,0
2035,7672,1767,1,0,0
2035,7673,134,1,0,0
2035,7674,3439,1,0,0
2035,7675,3047,1,0,0
2035,7676,3047,1,0,0
2035,7677,1490,1,0,0
2035,7678,3439,1,0,0
2035,7679,2506,1,0,0
2035,7680,2010,1,0,0
2035,7681,3314,1,0,0
2035,7682,1452,1,0,0
2035,7683,8284,1,0,0
2035,7684,6422,1,0,0
2035,7685,608,1,0,0
2035,7686,1026,1,0,0
2035,7687,3092,1,0,0
2035,7688,2952,1,0,0
2035,7689,1514,1,0,0
2035,7690,2126,1,0,0
2035,7691,219,1,0,0
2035,7692,1561,1,0,0
2035,7693,1474,1,0,0
2035,7694,1813,1,0,0
2035,7695,3250,1,0,0
2035,7696,1907,1,0,0
2035,7697,1654,1,0,0
2035,7698,2277,1,0,0
2035,7699,2507,1,0,0
2035,7700,2708,1,0,0
2035,7701,949,1,0,0
2035,7702,949,1,0,0
2035,7703,1768,1,0,0
2035,7704,3564,1,0,0
2035,7705,2193,1,0,0
2035,7706,1012,1,0,0
2035,7707,404,1,0,0
2035,7708,2508,1,0,0
2035,7709,1539,1,0,0
2035,7710,3535,1,0,0
2035,7711,3535,1,0,0
2035,7712,8028,1,0,0
2035,7713,10794,1,0,0
2035,7714,7567,1,0,0
2035,7715,10794,1,0,0
2035,7716,10793,1,0,0
2035,7717,10792,1,0,0
2035,7718,364,1,0,0
2035,7719,4210,1,0,0
2035,7720,3529,1,0,0
2035,7721,3003,1,0,0
2035,7722,780,1,0,0
2035,7723,892,1,0,0
2035,7724,950,1,0,0
2035,7725,10814,1,0,0
2035,7726,3289,1,0,0
2035,7727,3289,1,0,0
2035,7728,2827,1,0,0
2035,7729,8344,1,0,0
2035,7730,5308,1,0,0
2035,7731,1336,1,0,0
2035,7732,1336,1,0,0
2035,7733,209,1,0,0
2035,7734,804,1,0,0
2035,7735,803,1,0,0
2035,7736,2367,1,0,0
2035,7737,2367,1,0,0
2035,7738,1831,1,0,0
2035,7739,2107,1,0,0
2035,7740,6316,1,0,0
2035,7741,8027,1,0,0
2035,7742,2107,1,0,0
2035,7743,10812,1,0,0
2035,7744,8389,1,0,0
2035,7745,1527,1,0,0
2035,7746,10811,1,0,0
2035,7747,10810,1,0,0
2035,7751,3120,1,0,0
2035,7752,10006,1,0,0
2035,7753,7878,1,0,0
2035,7754,3060,1,0,0
2035,7755,1706,1,0,0
2035,7756,10944,1,0,0
2035,7757,10008,1,0,0
2035,7758,4946,1,0,0
2035,7759,10008,1,0,0
2035,7760,3854,1,0,0
2035,7761,5449,1,0,0
2035,7762,10011,1,0,0
2035,7763,5185,1,0,0
2035,7764,10943,1,0,0
2035,7765,6028,1,0,0
2035,7766,5120,1,0,0
2035,7767,3005,1,0,0
2035,7768,6950,1,0,0
2035,7770,10000,1,0,0
2035,7771,5038,1,0,0
2035,7772,10001,1,0,0
2035,7773,10002,1,0,0
2035,7774,10002,1,0,0
2035,7776,5896,1,0,0
2035,7777,6499,1,0,0
2035,7778,10940,1,0,0
2035,7779,10003,1,0,0
2035,7780,10003,1,0,0
2035,7787,8208,1,0,0
2035,7788,7723,1,0,0
2035,7789,9998,1,0,0
2035,7790,9997,1,0,0
2035,7791,8302,1,0,0
2035,7792,4994,1,0,0
2035,7793,7529,1,0,0
2035,7794,4994,1,0,0
2035,7795,10938,1,0,0
2035,7796,9999,1,0,0
2035,7797,9971,1,0,0
2035,7798,4277,1,0,0
2035,7799,7399,1,0,0
2035,7800,1643,1,0,0
2035,7801,7978,1,0,0
2035,7802,3851,1,0,0
2035,7803,3432,1,0,0
2035,7804,2710,1,0,0
2035,7805,2845,1,0,0
2035,7806,1372,1,0,0
2035,7807,2434,1,0,0
2035,7808,9987,1,0,0
2035,7809,6635,1,0,0
2035,7810,6920,1,0,0
2035,7811,10824,1,0,0
2035,7812,9988,1,0,0
2035,7813,8180,1,0,0
2035,7814,6130,1,0,0
2035,7815,6152,1,0,0
2035,7816,2810,1,0,0
2035,7817,10823,1,0,0
2035,7818,8003,1,0,0
2035,7819,1830,1,0,0
2035,7820,598,1,0,0
2035,7821,10823,1,0,0
2035,7822,2194,1,0,0
2035,7823,1839,1,0,0
2035,7824,2404,1,0,0
2035,7825,3669,1,0,0
2035,7826,6595,1,0,0
2035,7827,7426,1,0,0
2035,7828,777,1,0,0
2035,7829,6843,1,0,0
2035,7830,1118,1,0,0
2035,7831,2719,1,0,0
2035,7832,6301,1,0,0
2035,7833,3853,1,0,0
2035,7834,1990,1,0,0
2035,7835,8301,1,0,0
2035,7836,1371,1,0,0
2035,7837,2740,1,0,0
2035,7838,2102,1,0,0
2035,7839,9992,1,0,0
2035,7840,9991,1,0,0
2035,7841,9989,1,0,0
2035,7842,8217,1,0,0
2035,7843,8217,1,0,0
2035,7844,9990,1,0,0
2035,7845,7433,1,0,0
2035,7846,6887,1,0,0
2035,7847,510,1,0,0
2035,7848,755,1,0,0
2035,7849,2898,1,0,0
2035,7850,852,1,0,0
2035,7852,3496,1,0,0
2035,7853,333,1,0,0
2035,7854,623,1,0,0
2035,7855,1597,1,0,0
2035,7856,3554,1,0,0
2035,7857,9995,1,0,0
2035,7858,7176,1,0,0
2035,7859,2268,1,0,0
2035,7861,2268,1,0,0
2035,7862,10825,1,0,0
2035,7864,509,1,0,0
2035,7865,6334,1,0,0
2035,7866,4217,1,0,0
2035,7867,8338,1,0,0
2035,7868,8126,1,0,0
2035,7869,9993,1,0,0
2035,7870,5095,1,0,0
2035,7871,6534,1,0,0
2035,7872,9994,1,0,0
2035,7873,5330,1,0,0
2035,7874,9996,1,0,0
2035,7887,9969,1,0,0
2035,7889,9970,1,0,0
2035,7892,3765,1,0,0
2035,7952,9858,1,0,0
2035,7953,6893,1,0,0
2035,7954,8382,1,0,0
2035,8680,8095,0,1,0
2035,8940,14431,0,1,0
2035,9432,10488,1,0,0
2035,9449,7778,1,0,0
2035,9458,4582,1,0,0
2035,9459,12096,1,0,0
2035,9460,8569,1,0,0
2035,9461,8182,1,0,0
2035,9462,8182,1,0,0
2035,9463,5817,1,0,0
2035,9464,6629,1,0,0
2035,9465,6248,1,0,0
2035,9466,6825,1,0,0
2035,9467,7558,1,0,0
2035,9468,6629,1,0,0
2035,9469,8920,1,0,0
2035,9470,12677,1,0,0
2035,9471,12095,1,0,0
2035,9472,12093,1,0,0
2035,9473,12092,1,0,0
2035,9474,8534,1,0,0
2035,9475,8534,1,0,0
2035,9476,761,1,0,0
2035,9477,2824,1,0,0
2035,9478,7219,1,0,0
2035,9479,427,1,0,0
2035,9480,4920,1,0,0
2035,9481,5713,1,0,0
2035,9482,6699,1,0,0
2035,9483,4465,1,0,0
2035,9484,11888,1,0,0
2035,9485,11890,1,0,0
2035,9486,6623,1,0,0
2035,9487,2249,1,0,0
2035,9488,5797,1,0,0
2035,9489,2249,1,0,0
2035,9490,5523,1,0,0
2035,9491,5881,1,0,0
2035,9492,1403,1,0,0
2035,9493,5609,1,0,0
2035,9495,4466,1,0,0
2035,9496,6034,1,0,0
2035,9497,3542,1,0,0
2035,9498,1117,1,0,0
2035,9499,1116,1,0,0
2035,9500,589,1,0,0
2035,9501,5799,1,0,0
2035,9502,3007,1,0,0
2035,9503,5799,1,0,0
2035,9504,5014,1,0,0
2035,9505,5799,1,0,0
2035,9506,8048,1,0,0
2035,9507,5498,1,0,0
2035,9508,4464,1,0,0
2035,9509,5941,1,0,0
2035,9510,11887,1,0,0
2035,9511,6899,1,0,0
2035,9512,5941,1,0,0
2035,9513,11886,1,0,0
2035,9514,1868,1,0,0
2035,9515,11885,1,0,0
2035,9516,11884,1,0,0
2035,9517,24099,1,0,0
2035,9518,7479,1,0,0
2035,9519,11882,1,0,0
2035,9520,11883,1,0,0
2035,9521,11883,1,0,0
2035,9522,11880,1,0,0
2035,9523,11879,1,0,0
2035,9524,11879,1,0,0
2035,9525,11881,1,0,0
2035,9528,11877,1,0,0
2035,9529,7929,1,0,0
2035,9530,5365,1,0,0
2035,9531,3016,1,0,0
2035,9543,7397,1,0,0
2035,9544,6397,1,0,0
2035,9545,4498,1,0,0
2035,9546,12091,1,0,0
2035,9547,8587,1,0,0
2035,9548,12084,1,0,0
2035,9549,2978,1,0,0
2035,9550,6622,1,0,0
2035,9551,6304,1,0,0
2035,9552,12085,1,0,0
2035,9553,4497,1,0,0
2035,9554,4951,1,0,0
2035,9555,4951,1,0,0
2035,9556,6094,1,0,0
2035,9557,12083,1,0,0
2035,9558,12082,1,0,0
2035,9559,8376,1,0,0
2035,9560,12081,1,0,0
2035,9561,6945,1,0,0
2035,9562,12081,1,0,0
2035,9563,12081,1,0,0
2035,9564,8376,1,0,0
2035,9565,6945,1,0,0
2035,9566,3091,1,0,0
2035,9567,12080,1,0,0
2035,9568,7722,1,0,0
2035,9569,12079,1,0,0
2035,9570,7722,1,0,0
2035,9571,6847,1,0,0
2035,9572,12075,1,0,0
2035,9573,12078,1,0,0
2035,9574,12077,1,0,0
2035,9575,12075,1,0,0
2035,9576,12076,1,0,0
2035,9577,1821,1,0,0
2035,9581,4500,1,0,0
2035,9596,1491,1,0,0
2035,9597,1491,1,0,0
2035,9598,7882,1,0,0
2035,9599,7568,1,0,0
2035,9600,8261,1,0,0
2035,9601,4914,1,0,0
2035,9602,12086,1,0,0
2035,9603,12087,1,0,0
2035,9604,6859,1,0,0
2035,9605,6406,1,0,0
2035,9606,6859,1,0,0
2035,9607,200,1,0,0
2035,9608,12144,1,0,0
2035,9609,6916,1,0,0
2035,9610,12146,1,0,0
2035,9611,12145,1,0,0
2035,9612,6001,1,0,0
2035,9613,3459,1,0,0
2035,9614,5166,1,0,0
2035,9615,1787,1,0,0
2035,9616,5100,1,0,0
2035,9617,12147,1,0,0
2035,9618,6103,1,0,0
2035,9619,12148,1,0,0
2035,9620,12149,1,0,0
2035,9621,12148,1,0,0
2035,9622,12151,1,0,0
2035,9623,12153,1,0,0
2035,9624,12150,1,0,0
2035,9625,12154,1,0,0
2035,9626,6791,1,0,0
2035,9627,8201,1,0,0
2035,9628,12157,1,0,0
2035,9629,12158,1,0,0
2035,9630,12159,1,0,0
2035,9631,6872,1,0,0
2035,9632,12166,1,0,0
2035,9633,5444,1,0,0
2035,9634,12162,1,0,0
2035,9635,12162,1,0,0
2035,9636,6262,1,0,0
2035,9637,12165,1,0,0
2035,9638,12156,1,0,0
2035,9639,12161,1,0,0
2035,9640,8270,1,0,0
2035,9641,5444,1,0,0
2035,9642,12160,1,0,0
2035,9643,12163,1,0,0
2035,9644,5711,1,0,0
2035,9645,2318,1,0,0
2035,9646,2318,1,0,0
2035,9647,5037,1,0,0
2035,9648,6063,1,0,0
2035,9649,8736,1,0,0
2035,9650,8736,1,0,0
2035,9651,1943,1,0,0
2035,9652,12140,1,0,0
2035,9653,3345,1,0,0
2035,9654,7806,1,0,0
2035,9657,12138,1,0,0
2035,9658,12141,1,0,0
2035,9659,5078,1,0,0
2035,9660,12143,1,0,0
2035,9661,6915,1,0,0
2035,9662,5772,1,0,0
2035,9663,6063,1,0,0
2035,9664,3954,1,0,0
2035,9665,12136,1,0,0
2035,9666,7959,1,0,0
2035,9667,12136,1,0,0
2035,9668,12134,1,0,0
2035,9669,12135,1,0,0
2035,9670,12133,1,0,0
2035,9671,12133,1,0,0
2035,9672,8334,1,0,0
2035,9673,12132,1,0,0
2035,9674,12128,1,0,0
2035,9675,12130,1,0,0
2035,9676,12122,1,0,0
2035,9677,12122,1,0,0
2035,9678,12124,1,0,0
2035,9679,12119,1,0,0
2035,9680,12125,1,0,0
2035,9681,7027,1,0,0
2035,9682,12120,1,0,0
2035,9683,12127,1,0,0
2035,9684,5380,1,0,0
2035,9685,7027,1,0,0
2035,9686,7481,1,0,0
2035,9687,5666,1,0,0
2035,9688,8627,1,0,0
2035,9689,6258,1,0,0
2035,9690,3507,1,0,0
2035,9691,5362,1,0,0
2035,9692,12115,1,0,0
2035,9693,12118,1,0,0
2035,9694,5118,1,0,0
2035,9695,12114,1,0,0
2035,9696,12117,1,0,0
2035,9697,12116,1,0,0
2035,9698,12102,1,0,0
2035,9699,12107,1,0,0
2035,9700,12106,1,0,0
2035,9701,8812,1,0,0
2035,9702,8812,1,0,0
2035,9703,12105,1,0,0
2035,9704,8870,1,0,0
2035,9705,12103,1,0,0
2035,9706,7486,1,0,0
2035,9707,12104,1,0,0
2035,9708,7582,1,0,0
2035,9709,12111,1,0,0
2035,9710,12108,1,0,0
2035,9711,9010,1,0,0
2035,9712,12098,1,0,0
2035,9713,12097,1,0,0
2035,9714,12109,1,0,0
2035,9715,12110,1,0,0
2035,9716,8247,1,0,0
2035,9717,4501,1,0,0
2035,9718,12113,1,0,0
2035,9719,5974,1,0,0
2035,9720,24317,1,0,0
2035,9721,12097,1,0,0
2035,9722,12101,1,0,0
2035,9723,12099,1,0,0
2035,9724,12101,1,0,0
2035,9725,9010,1,0,0
2035,9726,8372,1,0,0
2035,9727,464,1,0,0
2035,9728,6497,1,0,0
2035,9729,12192,1,0,0
2035,9730,12194,1,0,0
2035,9731,12193,1,0,0
2035,9732,12192,1,0,0
2035,9733,8435,1,0,0
2035,9734,8262,1,0,0
2035,9735,12235,1,0,0
2035,9736,12236,1,0,0
2035,9737,12234,1,0,0
2035,9738,5430,1,0,0
2035,9739,8435,1,0,0
2035,9740,8262,1,0,0
2035,9741,5430,1,0,0
2035,9742,12233,1,0,0
2035,9743,12232,1,0,0
2035,9744,5060,1,0,0
2035,9745,4516,1,0,0
2035,9746,12235,1,0,0
2035,9747,12190,1,0,0
2035,9748,2313,1,0,0
2035,9749,8910,1,0,0
2035,9750,5451,1,0,0
2035,9751,3046,1,0,0
2035,9752,2980,1,0,0
2035,9753,6710,1,0,0
2035,9754,2980,1,0,0
2035,9755,2908,1,0,0
2035,9756,7966,1,0,0
2035,9757,1707,1,0,0
2035,9758,744,1,0,0
2035,9759,2260,1,0,0
2035,9760,7343,1,0,0
2035,9761,839,1,0,0
2035,9762,5451,1,0,0
2035,9763,4506,1,0,0
2035,9764,5945,1,0,0
2035,9765,12188,1,0,0
2035,9766,8051,1,0,0
2035,9767,7385,1,0,0
2035,9768,3485,1,0,0
2035,9769,12185,1,0,0
2035,9770,1042,1,0,0
2035,9771,7358,1,0,0
2035,9772,8818,1,0,0
2035,9773,1339,1,0,0
2035,9774,7832,1,0,0
2035,9775,5653,1,0,0
2035,9776,7334,1,0,0
2035,9777,587,1,0,0
2035,9778,12187,1,0,0
2035,9779,4985,1,0,0
2035,9780,12185,1,0,0
2035,9781,5076,1,0,0
2035,9782,12186,1,0,0
2035,9783,6818,1,0,0
2035,9784,8468,1,0,0
2035,9785,2606,1,0,0
2035,9786,3643,1,0,0
2035,9787,8893,1,0,0
2035,9788,8172,1,0,0
2035,9789,3123,1,0,0
2035,9790,7335,1,0,0
2035,9791,453,1,0,0
2035,9792,12685,1,0,0
2035,9793,12683,1,0,0
2035,9794,8174,1,0,0
2035,9795,453,1,0,0
2035,9796,2011,1,0,0
2035,9797,637,1,0,0
2035,9798,12684,1,0,0
2035,9799,4926,1,0,0
2035,9800,224,1,0,0
2035,9801,3570,1,0,0
2035,9802,6885,1,0,0
2035,9803,4507,1,0,0
2035,9804,12195,1,0,0
2035,9807,12181,1,0,0
2035,9808,7124,1,0,0
2035,9809,7124,1,0,0
2035,9810,8116,1,0,0
2035,9811,8432,1,0,0
2035,9812,12180,1,0,0
2035,9813,12179,1,0,0
2035,9814,12174,1,0,0
2035,9815,12177,1,0,0
2035,9816,12178,1,0,0
2035,9817,12177,1,0,0
2035,9818,8169,1,0,0
2035,9819,12290,1,0,0
2035,9820,12291,1,0,0
2035,9821,8524,1,0,0
2035,9822,12288,1,0,0
2035,9823,6057,1,0,0
2035,9824,12196,1,0,0
2035,9825,7831,1,0,0
2035,9826,1014,1,0,0
2035,9827,7714,1,0,0
2035,9828,8882,1,0,0
2035,9829,5455,1,0,0
2035,9830,579,1,0,0
2035,9831,12167,1,0,0
2035,9832,7714,1,0,0
2035,9833,12168,1,0,0
2035,9834,9020,1,0,0
2035,9835,12167,1,0,0
2035,9836,9020,1,0,0
2035,9837,4502,1,0,0
2035,9838,4503,1,0,0
2035,9839,7381,1,0,0
2035,9840,6687,1,0,0
2035,9841,12169,1,0,0
2035,9842,2190,1,0,0
2035,9843,8232,1,0,0
2035,9844,8232,1,0,0
2035,9845,8457,1,0,0
2035,9846,8232,1,0,0
2035,9847,8457,1,0,0
2035,9848,12171,1,0,0
2035,9849,12170,1,0,0
2035,9850,1232,1,0,0
2035,9851,4504,1,0,0
2035,9852,8488,1,0,0
2035,9853,8410,1,0,0
2035,9854,5661,1,0,0
2035,9855,5925,1,0,0
2035,9856,3479,1,0,0
2035,9857,8488,1,0,0
2035,9858,12173,1,0,0
2035,9859,12172,1,0,0
2035,9860,12172,1,0,0
2035,9881,6772,1,0,0
2035,9882,7837,1,0,0
2035,9883,7974,1,0,0
2035,9884,12432,1,0,0
2035,9890,5450,1,0,0
2035,9891,12292,1,0,0
2035,9923,5196,1,0,0
2035,9924,5196,1,0,0
2035,9925,7932,1,0,0
2035,9926,5196,1,0,0
2035,9927,2957,1,0,0
2035,9928,5196,1,0,0
2035,9929,6661,1,0,0
2035,9930,4519,1,0,0
2035,9931,7957,1,0,0
2035,9932,2118,1,0,0
2035,9933,77,1,0,0
2035,9934,1737,1,0,0
2035,9935,5051,1,0,0
2035,9936,3165,1,0,0
2035,9938,6855,1,0,0
2035,9943,72,1,0,0
2035,9952,1586,1,0,0
2035,9953,8955,1,0,0
2035,9954,6755,1,0,0
2035,9955,5452,1,0,0
2035,9956,8898,1,0,0
2035,9957,8898,1,0,0
2035,9958,4577,1,0,0
2035,9959,673,1,0,0
2035,9960,7071,1,0,0
2035,9961,6408,1,0,0
2035,9962,2061,1,0,0
2035,9963,501,1,0,0
2035,9964,3232,1,0,0
2035,9965,2315,1,0,0
2035,10031,12660,1,0,0
2035,10032,7494,1,0,0
2035,10033,1104,1,0,0
2035,10034,6658,1,0,0
2035,10035,6683,1,0,0
2035,10036,12661,1,0,0
2035,10037,5258,1,0,0
2035,10038,8186,1,0,0
2035,10039,7773,1,0,0
2035,10040,4578,1,0,0
2035,10044,3,1,0,0
2035,10045,12659,1,0,0
2035,10046,23506,1,0,0
2035,10047,14482,1,0,0
2035,10048,14484,1,0,0
2035,10050,14486,1,0,0
2035,10070,14489,1,0,0
2035,10071,14490,1,0,0
2035,10072,14491,1,0,0
2035,10073,14492,1,0,0
2035,10074,14590,1,0,0
2035,10075,14592,1,0,0
2035,10076,14593,1,0,0
2035,10077,14594,1,0,0
2035,10078,14595,1,0,0
2035,10079,14596,1,0,0
2035,10080,14598,1,0,0
2035,10081,14600,1,0,0
2035,10082,14493,1,0,0
2035,10083,14494,1,0,0
2035,10084,14602,1,0,0
2035,10085,23121,1,0,0
2035,10215,23507,1,0,0
2035,10216,23508,1,0,0
2035,10217,14561,1,0,0
2035,10218,23509,1,0,0
2035,10219,14562,1,0,0
2035,10220,23510,1,0,0
2035,10221,14563,1,0,0
2035,10222,14564,1,0,0
2035,10223,23511,1,0,0
2035,10224,14658,1,0,0
2035,10225,14659,1,0,0
2035,10226,14565,1,0,0
2035,10227,14566,1,0,0
2035,10228,14568,1,0,0
2035,10230,14661,1,0,0
2035,10231,14662,1,0,0
2035,10238,14666,1,0,0
2035,10239,14667,1,0,0
2035,10240,14668,1,0,0
2035,10241,14571,1,0,0
2035,10242,14669,1,0,0
2035,10268,23515,1,0,0
2035,10269,23516,1,0,0
2035,10273,14685,1,0,0
2035,10280,7787,1,0,0
2035,10281,12873,1,0,0
2035,10282,7126,1,0,0
2035,10283,12879,1,0,0
2035,10284,12874,1,0,0
2035,10285,8522,1,0,0
2035,10286,12875,1,0,0
2035,10287,8101,1,0,0
2035,10288,4612,1,0,0
2035,10289,5410,1,0,0
2035,10290,12878,1,0,0
2035,10291,12877,1,0,0
2035,10292,5115,1,0,0
2035,10293,12863,1,0,0
2035,10294,8074,1,0,0
2035,10295,12665,1,0,0
2035,10296,12666,1,0,0
2035,10297,5928,1,0,0
2035,10298,8285,1,0,0
2035,10299,8436,1,0,0
2035,10300,266,1,0,0
2035,10301,5446,1,0,0
2035,10302,12668,1,0,0
2035,10303,12667,1,0,0
2035,10304,8243,1,0,0
2035,10305,6991,1,0,0
2035,10306,8788,1,0,0
2035,10307,12664,1,0,0
2035,10308,12662,1,0,0
2035,10309,23518,1,0,0
2035,10310,14579,1,0,0
2035,10311,14691,1,0,0
2035,10312,14692,1,0,0
2035,10313,14693,1,0,0
2035,10314,14694,1,0,0
2035,10315,14695,1,0,0
2035,10316,23527,1,0,0
2035,10317,23528,1,0,0
2035,10318,14696,1,0,0
2035,10319,14697,1,0,0
2035,10320,23529,1,0,0
2035,10321,14698,1,0,0
2035,10322,23530,1,0,0
2035,10323,14699,1,0,0
2035,10324,23531,1,0,0
2035,10325,14700,1,0,0
2035,10326,14701,1,0,0
2035,10327,23532,1,0,0
2035,10328,14702,1,0,0
2035,10329,7188,1,0,0
2035,10330,4610,1,0,0
2035,10331,12673,1,0,0
2035,10332,8064,1,0,0
2035,10333,5328,1,0,0
2035,10334,12670,1,0,0
2035,10335,12675,1,0,0
2035,10336,8879,1,0,0
2035,10337,12671,1,0,0
2035,10338,8064,1,0,0
2035,10339,12674,1,0,0
2035,10340,7590,1,0,0
2035,10341,4574,1,0,0
2035,10342,6851,1,0,0
2035,10343,6862,1,0,0
2035,10344,6878,1,0,0
2035,10345,2365,1,0,0
2035,10346,6744,1,0,0
2035,10347,325,1,0,0
2035,10348,12651,1,0,0
2035,10349,8015,1,0,0
2035,10350,3508,1,0,0
2035,10351,34,1,0,0
2035,10352,3151,1,0,0
2035,10353,2202,1,0,0
2035,10354,7747,1,0,0
2035,10355,870,1,0,0
2035,10356,734,1,0,0
2035,10357,3054,1,0,0
2035,10358,7003,1,0,0
2035,10359,79,1,0,0
2035,10360,1046,1,0,0
2035,10361,1745,1,0,0
2035,10362,2429,1,0,0
2035,10363,1073,1,0,0
2035,10364,5658,1,0,0
2035,10365,12652,1,0,0
2035,10366,1786,1,0,0
2035,10367,1800,1,0,0
2035,10368,3623,1,0,0
2035,10369,274,1,0,0
2035,10370,1563,1,0,0
2035,10371,1392,1,0,0
2035,10372,3053,1,0,0
2035,10373,2417,1,0,0
2035,10374,5036,1,0,0
2035,10375,1858,1,0,0
2035,10376,176,1,0,0
2035,10377,1832,1,0,0
2035,10378,5036,1,0,0
2035,10379,6596,1,0,0
2035,10380,5840,1,0,0
2035,10381,4575,1,0,0
2035,10382,12647,1,0,0
2035,10383,6416,1,0,0
2035,10384,4576,1,0,0
2035,10385,12646,1,0,0
2035,10386,4907,1,0,0
2035,10387,2956,1,0,0
2035,10388,3473,1,0,0
2035,10389,5108,1,0,0
2035,10390,8944,1,0,0
2035,10391,8944,1,0,0
2035,10392,8944,1,0,0
2035,10393,3609,1,0,0
2035,10394,2371,1,0,0
2035,10395,3609,1,0,0
2035,10396,8899,1,0,0
2035,10397,1588,1,0,0
2035,10398,8899,1,0,0
2035,10399,3543,1,0,0
2035,10400,2789,1,0,0
2035,10401,2789,1,0,0
2035,10402,2201,1,0,0
2035,10403,163,1,0,0
2035,10404,7198,1,0,0
2035,10405,5453,1,0,0
2035,10406,7453,1,0,0
2035,10407,12650,1,0,0
2035,10408,8032,1,0,0
2035,10409,12649,1,0,0
2035,10410,8032,1,0,0
2035,10411,221,1,0,0
2035,10412,2074,1,0,0
2035,10413,2074,1,0,0
2035,10414,3257,1,0,0
2035,10415,1732,1,0,0
2035,10416,1162,1,0,0
2035,10417,3420,1,0,0
2035,10418,1587,1,0,0
2035,10419,6425,1,0,0
2035,10420,6902,1,0,0
2035,10421,12629,1,0,0
2035,10422,6593,1,0,0
2035,10423,12631,1,0,0
2035,10424,12632,1,0,0
2035,10425,12633,1,0,0
2035,10426,6225,1,0,0
2035,10427,6209,1,0,0
2035,10428,5697,1,0,0
2035,10429,8004,1,0,0
2035,10430,12634,1,0,0
2035,10431,12630,1,0,0
2035,10432,6845,1,0,0
2035,10433,6968,1,0,0
2035,10434,972,1,0,0
2035,10435,8268,1,0,0
2035,10436,6845,1,0,0
2035,10437,2156,1,0,0
2035,10438,12630,1,0,0
2035,10439,12630,1,0,0
2035,10440,12630,1,0,0
2035,10443,12447,1,0,0
2035,10444,12446,1,0,0
2035,10445,12445,1,0,0
2035,10446,12444,1,0,0
2035,10459,7680,1,0,0
2035,10460,5058,1,0,0
2035,10461,482,1,0,0
2035,10462,8994,1,0,0
2035,10463,82,1,0,0
2035,10464,2311,1,0,0
2035,10466,4550,1,0,0
2035,10469,1905,1,0,0
2035,10491,12481,1,0,0
2035,10492,7231,1,0,0
2035,10493,7822,1,0,0
2035,10494,12480,1,0,0
2035,10495,1888,1,0,0
2035,10496,1864,1,0,0
2035,10497,5025,1,0,0
2035,10498,1554,1,0,0
2035,10499,3086,1,0,0
2035,10501,6186,1,0,0
2035,10502,12478,1,0,0
2035,10503,4554,1,0,0
2035,10504,12477,1,0,0
2035,10505,6186,1,0,0
2035,10507,12476,1,0,0
2035,10510,12475,1,0,0
2035,10511,12467,1,0,0
2035,10514,12474,1,0,0
2035,10515,12472,1,0,0
2035,10533,8644,1,0,0
2035,10534,7371,1,0,0
2035,10535,8644,1,0,0
2035,10536,2330,1,0,0
2035,10537,7223,1,0,0
2035,10538,2330,1,0,0
2035,10539,1168,1,0,0
2035,10540,4587,1,0,0
2035,10541,2981,1,0,0
2035,10542,101,1,0,0
2035,10543,2013,1,0,0
2035,10544,3286,1,0,0
2035,10545,1226,1,0,0
2035,10546,5182,1,0,0
2035,10547,9013,1,0,0
2035,10548,4572,1,0,0
2035,10549,12771,1,0,0
2035,10550,6584,1,0,0
2035,10551,6327,1,0,0
2035,10552,3515,1,0,0
2035,10553,3382,1,0,0
2035,10554,4571,1,0,0
2035,10555,7715,1,0,0
2035,10556,1941,1,0,0
2035,10557,8617,1,0,0
2035,10558,4551,1,0,0
2035,10559,5900,1,0,0
